ProblemID,TestID,ProblemTypeID,Accuracy,MainText,ChoiceText1,ChoiceText2,ChoiceText3,ChoiceText4,SolvingTimeAvg,SolvingTimeStd
P0003124,T0000033,프로그래밍 언어 활용,0.713384376,74. 다음 설명의 ㉠과 ㉡에 들어갈 내용으로 옳은 것은?,"①?㉠ : Paging, ㉡ : Segmentation","②?㉠ : Segmentation, ㉡ : Allocatin","③?㉠ : Segmentation, ㉡ : Compaction","④?㉠ : Paging, ㉡ : Linking",73.47174941,7.855762752
P0003125,T0000033,프로그래밍 언어 활용,0.492967409,75. 라이브러리의 개념과 구성에 대한 설명 중 틀린 것은?,①?라이브러리란 필요할 때 찾아서 쓸 수 있도록 모듈화되어 제공되는 프로그램을 말한다.,"②?프로그래밍 언어에 따라 일반적으로 도움말, 설치 파일, 샘플 코드 등을 제공한다.","③?외부 라이브러리는 프로그래밍 언어가 기본적으로 가지고 있는 라이브러리를 의미하며, 표준 라이브러리는 별도의 파일 설치를 필요로 하는 라이브러리를 의미한다.","④?라이브러리는 모듈과 패키지를 총칭하며, 모듈이 개별 파일이라면 패키지는 파일들을 모아 놓은 폴더라고 볼 수 있다.",122.0092567,13.19047994
P0003126,T0000033,프로그래밍 언어 활용,0.552202245,76. C언어에서 산술 연산자가 아닌 것은?,①?%,②?*,③?/,④?=,112.802254,29.86613983
P0003127,T0000033,프로그래밍 언어 활용,0.486816532,77. UDP 특성에 해당되는 것은?,①?양방향 연결형 서비스를 제공한다.,②?송신중에 링크를 유지관리하므로 신뢰성이 높다.,"③?순서제어, 오류제어, 흐름제어 기능을 한다.",④?흐름제어나 순서제어가 없어 전송속도가 빠르다.,35.82337193,9.881965775
P0003128,T0000033,프로그래밍 언어 활용,0.308478613,78. JAVA에서 변수와 자료형에 대한 설명으로 틀린 것은?,①?변수는 어떤 값을 주기억 장치에 기억하기 위해서 사용하는 공간이다.,②?변수의 자료형에 따라 저장할 수 있는 값의 종류와 범위가 달라진다.,③?char 자료형은 나열된 여러 개의 문자를 저장하고자 할 때 사용한다.,④?boolean 자료형은 조건이 참인지 거짓인지 판단하고자 할 때 사용한다.,88.55600688,11.04507303
P0003129,T0000033,프로그래밍 언어 활용,0.922045917,79. 다음은 파이썬으로 만들어진 반복문 코드이다. 이 코드의 결과는?,"①?A, B, C 출력이 반복된다.","②?A, B, C","③?A, B, C, D 출력이 반복된다.","④?A, B, C, D 까지만 출력된다.",80.4715866,22.51122856
P0003130,T0000033,프로그래밍 언어 활용,0.154287878,80. WAS(Web Application Server)가 아닌 것은?,①?JEUS,②?JVM,③?Tomcat,④?WebSphere,99.04307912,10.44559248
P0003131,T0000033,정보시스템 구축관리,0.848158516,81. 다음 암호 알고리즘 중 성격이 다른 하나는?,①?MD4,②?MD5,③?SHA-1,④?AES,127.5569209,8.963615828
P0003132,T0000033,정보시스템 구축관리,0.147822136,"82. 크래커가 침입하여 백도어를 만들어 놓거나, 설정파일을 변경했을 때 분석하는 도구는?",①?tripwire,②?tcpdump,③?cron,④?netcat,72.2896886,8.607489004
P0003133,T0000033,정보시스템 구축관리,0.402382446,83. 다음 내용이 설명하는 것은?,①?GRID,②?TELNET,③?GPN,④?MQTT,79.28623683,22.69443272
P0003134,T0000033,정보시스템 구축관리,0.500589879,84. 나선형(Spiral) 모형의 주요 태스크에 해당되지 않는 것은?,①?버전 관리,②?위험 분석,③?개발,④?평가,64.53423108,7.821192945
P0003135,T0000033,정보시스템 구축관리,0.778594742,85. 정보 보안을 위한 접근통제 정책 종류에 해당하지 않는 것은?,①?임의적 접근 통제,②?데이터 전환 접근 통제,③?강제적 접근 통제,④?역할 기반 접근 통제,128.1679494,36.19522479
P0003136,T0000033,정보시스템 구축관리,0.980416977,"86. LOC기법에 의하여 예측된 총 라인수가 36,000라인, 개발에 참여할 프로그래머가 6명, 프로그래머들의 평균 생산성이 월간 300라인일 때 개발에 소요되는 기간은?",①?5개월,②?10개월,③?15개월,④?20개월,136.567976,16.87182783
P0003137,T0000033,정보시스템 구축관리,0.004243471,"87. 정형화된 분석 절차에 따라 사용자 요구사항을 파악, 문서화하는 체계적 분석방법으로 자료흐름도, 자료사전, 소단위명세서의 특징을 갖는 것은?",①?구조적 개발 방법론,②?객체지향 개발 방법론,③?정보공학 방법론,④?CBD 방법론,33.08443604,5.074036805
P0003138,T0000033,정보시스템 구축관리,0.550649858,88. 정보보호를 위한 암호화에 대한 설명으로 틀린 것은?,①?평문 ? 암호화되기 전의 원본 메시지,②?암호문 ? 암호화가 적용된 메시지,③?복호화 ? 평문을 암호문으로 바꾸는 작업,④?키(Key) - 적절한 암호화를 위하여 사용하는 값,68.13808091,19.45647783
P0003139,T0000033,정보시스템 구축관리,0.392725697,89. 다음 내용이 설명하는 것은?,①?OTT,②?BaaS,③?SDDC,④?Wi-SUN,122.0400369,15.24812758
P0003140,T0000033,정보시스템 구축관리,0.320677618,"90. 소프트웨어 비용 산정 기법 중 개발 유형으로 organic, semi-detach, embedded로 구분되는 것은?",①?PUTNAM,②?COCOMO,③?FP,④?SLIM,124.9348839,11.3792329
P0003141,T0000033,정보시스템 구축관리,0.139336645,91. 다음 LAN의 네트워크 토폴로지는 어떤 형인가?,①?그물형,②?십자형,③?버스형,④?링형,98.08706859,29.80679935
P0003142,T0000033,정보시스템 구축관리,0.920965626,"92. 전기 및 정보통신기술을 활용하여 전력망을 지능화, 고도화함으로써 고품질의 전력서비스를 제공하고 에너지 이용효율을 극대화하는 전력망은?",①?사물 인터넷,②?스마트 그리드,③?디지털 아카이빙,④?미디어 빅뱅,128.5500522,26.00070815
P0003143,T0000033,정보시스템 구축관리,0.428182671,93. 다음 내용이 설명하는 소프트웨어 개발 모형은?,①?프로토타입 모형,②?나선형 모형,③?폭포수 모형,④?RAD 모형,70.45093226,7.284403911
P0003144,T0000033,정보시스템 구축관리,0.311724234,94. 스트림 암호화 방식의 설명으로 옳지 않은 것은?,①?비트/바이트/단어들을 순차적으로 암호화한다.,②?해쉬 함수를 이용한 해쉬 암호화 방식을 사용한다.,③?RC4는 스트림 암호화 방식에 해당한다.,④?대칭키 암호화 방식이다.,74.19802643,19.29958593
P0003145,T0000033,정보시스템 구축관리,0.211365841,95. 세션 하이재킹을 탐지하는 방법으로 거리가 먼 것은?,①?FTP SYN SEGNENT 탐지,②?비동기화 상태 탐지,③?ACK STORM 탐지,④?패킷의 유실 및 재전송 증가 탐지,136.2366603,36.27240188
P0003146,T0000033,정보시스템 구축관리,0.633825382,96. 소프트웨어공학에 대한 설명으로 거리가 먼 것은?,"①?소프트웨어공학이란 소프트웨어의 개발, 운용, 유지보수 및 파기에 대한 체계적인 접근 방법이다.",②?소프트웨어공학은 소프트웨어 제품의 품질을 향상시키고 소프트웨어 생산성과 작업 만족도를 증대시키는 것이 목적이다.,③?소프트웨어공학의 궁극적 목표는 최대의 비용으로 계획된 일정보다 가능한 빠른 시일 내에 소프트웨어를 개발하는 것이다.,④?소프트웨어공학은 신뢰성 있는 소프트웨어를 경제적인 비용으로 획득하기 위해 공학적 원리를 정립하고 이를 이용하는 것이다.,129.2328021,25.60552154
P0003147,T0000033,정보시스템 구축관리,0.066653926,97. 소프트웨어 개발 방법론 중 CBD(Component Based Development)에 대한 설명으로 틀린 것은?,"①?생산성과 품질을 높이고, 유지보수 비용을 최소화할 수 있다.",②?컴포넌트 제작 기법을 통해 재사용성을 향상시킨다.,③?모듈의 분할과 정복에 의한 하향식 설계방식이다.,④?독립적인 컴포넌트 단위의 관리로 복잡성을 최소화할 수 있다.,78.06630356,26.52472699
P0003148,T0000033,정보시스템 구축관리,0.177795197,98. 정보 보안의 3요소에 해당하지 않는 것은?,①?기밀성,②?무결성,③?가용성,④?휘발성,33.51702973,9.490166558
P0003149,T0000033,정보시스템 구축관리,0.129932305,"99. 소셜 네트워크에서 악의적인 사용자가 지인 또는 특정 유명인으로 가장하여 활동하는 공격 기법은?(문제 오류로 가답안 발표시 1번으로 발표되었지만 확정답안 발표시 1, 2번이 정답처리 되었습니다. 여기서는 가답안인 1번을 누르시면 정답 처리 됩니다.)",①?Evil Twin Attack,②?Phishing,③?Logic Bomb,④?Cyberbullying,139.9098171,21.86587882
P0003150,T0000033,정보시스템 구축관리,0.494053401,100. 공개키 암호에 대한 설명으로 틀린 것은?,①?10명이 공개키 암호를 사용할 경우 5개의 키가 필요하다.,②?복호화키는 비공개 되어 있다.,③?송신자는 수신자의 공개키로 문서를 암호화한다.,④?공개키 암호로 널리 알려진 알고리짐은 RSA가 있다.,84.0598663,11.3185968
P0003151,T0000034,소프트웨어 설계,0.154709792,1. 시스템의 구성요소로 볼 수 없는 것은?,①?Process,②?Feedback,③?Maintenance,④?Control,60.71964042,4.753183783
P0003152,T0000034,소프트웨어 설계,0.588132134,2. 유스케이스(Usecase)에 대한 설명 중 옳은 것은?,①?유스케이스 다이어그램은 개발자의 요구를 추출하고 분석하기 위해 주로 사용한다.,②?액터는 대상 시스템과 상호 작용하는 사람이나 다른 시스템에 의한 역할이다.,③?사용자 액터는 본 시스템과 데이터를 주고받는 연동 시스템을 의미한다.,④?연동의 개념은 일방적으로 데이터를 파일이나 정해진 형식으로 넘겨주는 것을 의미한다.,116.318636,6.064174412
P0003153,T0000034,소프트웨어 설계,0.033544234,3. 요구사항 개발 프로세스의 순서로 옳은 것은?,①?㉠ - ㉡ - ㉢ - ㉣,②?㉠ - ㉢ - ㉡ - ㉣,③?㉠ - ㉣ - ㉡ - ㉢,④?㉠ - ㉡ - ㉣ - ㉢,90.09608418,7.007137264
P0003154,T0000034,소프트웨어 설계,0.298971108,4. 객체지향 기법에서 같은 클래스에 속한 각각의 객체를 의미하는 것은?,①?instance,②?message,③?method,④?module,41.27153278,11.11240906
P0003155,T0000034,소프트웨어 설계,0.276151021,"5. 객체지향 설계에서 객체가 가지고 있는 속성과 오퍼레이션의 일부를 감추어서 객체의 외부에서는 접근이 불가능하게 하는 개념은? (문제 오류로 가답안 발표시 3번으로 발표되었지만 확정 답안 발표시 2, 3번이 정답처리 되었습니다. 여기서는 가답안인 3번을 누르면 정답 처리 됩니다.)",①?조직화(Organizing),②?캡슐화(Encapsulation),③?정보은닉(Infomation Hiding),④?구조화(Structuralization),69.74732363,3.315594211
P0003156,T0000034,소프트웨어 설계,0.783808948,6. GoF (Gangs of Four) 디자인 패턴에 대한 설명으로 틀린 것은?,"①?factory method pattern은 상위클래스에서 객체를 생성하는 인터페이스를 정의하고, 하위클래스에서 인스턴스를 생성하도록 하는 방식이다.",②?prototype pattem은 prototype을 먼저 생성하고 인스턴스를 복제하여 사용하는 구조이다.,③?bridge pattem은 기존에 구현되어 있는 클래스에 기능 발생 시 기존 클래스를 재사용할 수 있도록 중간에서 맞춰주는 역할을 한다.,④?mediator pattem은 객체간의 통제와 지시의 역할을 하는 중재자를 두어 객체지향의 목표를 달성하게 해준다.,134.623114,28.25419212
P0003157,T0000034,소프트웨어 설계,0.568422931,7. 요구사항 분석이 어려운 이유가 아닌 것은?,①?개발자와 사용자 간의 지식이나 표현의 차이가 커서 상호 이해가 쉽지 않다.,②?사용자의 요구는 예외가 거의 없어 열거와 구조화가 어렵지 않다.,③?사용자의 요구사항이 모호하고 불명확하다.,④?소프트웨어 개발 과정 중에 요구사항이 계속 변할 수 있다.,115.9483898,4.265604527
P0003158,T0000034,소프트웨어 설계,0.504710119,8. 소프트웨어 아키텍처 설계에서 시스템 품질속성이 아닌 것은?,①?가용성 (Availability),②?독립성 (Isolation),③?변경 용이성 (Modifiability),④?사용성(Usability),103.6617311,5.928758067
P0003159,T0000034,소프트웨어 설계,0.82211473,9. 다음 설명에 해당하는 시스템으로 옳은 것은?,①?연계 서버,②?중계 서버,③?송신 시스템,④?수신 시스템,42.62086898,8.995435249
P0003160,T0000034,소프트웨어 설계,0.302388797,10. CASE(Computer-Aided Software Engineering)의 원천 기술이 아닌 것은?,①?구조적 기법,②?프로토타이핑 기술,③?정보 저장소 기술,④?일괄처리 기술,128.8316482,4.644640557
P0003161,T0000034,소프트웨어 설계,0.883227615,11. 객체에게 어떤 행위를 하도록 지시하는 명령은?,①?Class,②?Package,③?Object,④?Message,126.7581119,38.32998672
P0003162,T0000034,소프트웨어 설계,0.850062428,12. 서브시스템이 입력 데이터를 받아 처리하고 결과를 다른 시스템에 보내는 작업이 반복되는 아키텍처 스타일은?,①?클라이언트 서버 구조,②?계층 구조,③?MVC 구조,④?파이프 필터 구조,138.2386939,3.505638501
P0003163,T0000034,소프트웨어 설계,0.200229015,12. 서브시스템이 입력 데이터를 받아 처리하고 결과를 다른 시스템에 보내는 작업이 반복되는 아키텍처 스타일은?,①?클라이언트 서버 구조,②?계층 구조,③?MVC 구조,④?파이프 필터 구조,80.04340613,24.51111785
P0003164,T0000034,소프트웨어 설계,0.377776636,14. UML 다이어그램이 아닌 것은?,①?액티비티 다이어그램(Activity diagram),②?절차 다이어그램(Procedural diagram),③?클래스 다이어그램(Class diagram),④?시퀀스 다이어그램(Sequence diagram),32.98184098,8.138730149
P0003165,T0000034,소프트웨어 설계,0.355746473,15. UML 모델에서 한 객체가 다른 객체에게 오퍼레이션을 수행하도록 지정하는 의미적 관계로 옳은 것은?,①?Dependency,②?Realization,③?Generalization,④?Association,46.29119083,1.310093147
P0003166,T0000034,소프트웨어 설계,0.366664848,16. 다음 중 상위 CASE 도구가 지원하는 주요기능으로 볼 수 없는 것은?,①?모델들 사이의 모순검사 기능,②?전체 소스코드 생성 기능,③?모델의 오류검증 기능,④?자료흐름도 작성 기능,80.1730638,15.60342589
P0003167,T0000034,소프트웨어 설계,0.327837093,17. 요구사항 관리 도구의 필요성으로 틀린 것은?,①?요구사항 변경으로 인한 비용 편익 분석,②?기존 시스템과 신규 시스템의 성능 비교,③?요구사항 변경의 추적,④?요구사항 변경에 따른 영향 평가,49.29539333,3.377897869
P0003168,T0000034,소프트웨어 설계,0.930559273,18. 애자일 개발 방법론이 아닌 것은?,①?스크럼(Scrum),"②?익스트림 프로그래밍(XP, eXtreme Programming)","③?기능 주도 개발(FDD, Feature Driven Development)",④?하둡(Hadoop),116.9007494,29.8839791
P0003169,T0000034,소프트웨어 설계,0.477975356,19. GoF(Gangs of Four) 디자인 패턴 중 생성패턴으로 옳은 것은?,①?singleton pattern,②?adapter pattern,③?decorator pattern,④?state pattern,87.03318258,19.18916926
P0003170,T0000034,소프트웨어 설계,0.686868547,20. 사용자 인터페이스(UI)의 특징으로 틀린 것은?,①?구현하고자 하는 결과의 오류를 최소화한다.,②?사용자의 편의성을 높임으로써 작업시간을 증가시킨다.,③?막연한 작업 기능에 대해 구체적인 방법을 제시하여 준다.,④?사용자 중심의 상호 작용이 되도록 한다.,35.9681577,8.982671837
P0003171,T0000034,소프트웨어 개발,0.935738845,21. 힙 정렬(Heap Sort)에 대한 설명으로 틀린것은?,①?정렬할 입력 레코드들로 힘을 구성하고가장 큰 키 값을 갖는 루트 노드를제거하는 과정을 반복하여 정렬하는기법이다.,②?평균 수행 시간은 O(nlog2n)이다.,③?완전 이진트리(complete binary tree)로 입력자료의 레코드를 구성한다.,④?최악의 수행 시간은 O(2n4)이다.,34.83120381,2.495499376
P0003172,T0000034,소프트웨어 개발,0.59924747,22. 다음 중 단위 테스트를 통해 발견할 수 있는 오류가 아닌 것은?,①?알고리즘 오류에 따른 원치 않는 결과,②?탈출구가 없는 반복문의 사용,③?모듈 간의 비정상적 상호작용으로 인한 원치 않는 결과,④?틀린 계산 수식에 의한 잘못된 결과,102.0914997,8.545865468
P0003173,T0000034,소프트웨어 개발,0.146378296,23. 다음 설명의 소프트웨어 테스트의 기본원칙은?,①?살충제 패러독스,②?결함 집중,③?오류 부재의 궤변,④?완벽한 테스팅은 불가능,66.70998815,22.65021773
P0003174,T0000034,소프트웨어 개발,0.051698973,24. 버전 관리 항목 중 저장소에 새로운 버전의 파일로 갱신하는 것을 의미하는 용어는?,①?형상 감사(Configuration Audit),②?롤백 (Rollback),③?단위 테스트(Unit Test),④?체크인(Check-In),90.69548947,14.03021749
P0003175,T0000034,소프트웨어 개발,0.263048313,25. 소프트웨어 테스트와 관련한 설명으로 틀린것은?,①?화이트 박스 테스트는 모듈의 논리적인 구조를 체계적으로 점검할 수 있다.,②?블랙박스 테스트는 프로그램의 구조를고려하지 않는다.,"③?테스트 케이스에는 일반적으로 시험 조건,테스트 데이터, 예상 결과가 포함되어야한다.",④?화이트박스 테스트에서 기본 경로(BasisPath)란 흐름 그래프의 시작 노드에서 종료노드까지의 서로 독립된 경로로 싸이클을 허용하지 않는 경로를 말한다.,112.4375113,20.13825713
P0003176,T0000034,소프트웨어 개발,0.279455005,"26. 애플리케이션의 처리량, 응답시간, 경과시간, 자원사용률에 대해 가상의 사용자를 생성하고 테스트를 수행함으로써 성능 목표를 달성하였는지를 확인하는 테스트 자동화 도구는?",①?명세 기반 테스트 설계 도구,②?코드 기반 테스트 설계 도구,③?기능 테스트 수행 도구,④?성능 테스트 도구,65.28193927,10.43647991
P0003177,T0000034,소프트웨어 개발,0.974136483,27. 소프트웨어 형상 관리에 대한 설명으로 거리가 먼 것은?,①?소프트웨어에 가해지는 변경을 제어하고 관리한다.,"②?프로젝트 계획, 분석서, 설계서, 프로그램, 테스트 케이스 모두 관리 대상이다.","③?대표적인 형상관리 도구로 Ant, Maven, Gradle 등이 있다.",④?유지 보수 단계뿐만 아니라 개발 단계에도 적용할 수 있다.,88.19105626,12.10584789
P0003178,T0000034,소프트웨어 개발,0.501924518,28. 디지털 저작권 관리(DRM) 구성 요소가 아닌 것은?,①?Dataware house,②?DRM Controller,③?Packager,④?Contents Distributor,126.1002693,28.78514736
P0003179,T0000034,소프트웨어 개발,0.288936364,29. 다음 설명의 소프트웨어 버전 관리도구 방식은?,①?단일 저장소 방식,②?분산 저장소 방식,③?공유폴더 방식,④?클라이언트·서버 방식,139.7168278,26.80923048
P0003180,T0000034,소프트웨어 개발,0.24604451,30. 블랙박스 테스트를 이용하여 발견할 수 있는 오류가 아닌 것은?,①?비정상적인 자료를 입력해도 오류 처리를 수행하지 않는 경우,②?정상적인 자료를 입력해도 요구된 기능이 제대로 수행되지 않는 경우,③?반복 조건을 만족하는데도 루프 내의 문장이 수행되지 않는 경우,④?경계값을 입력할 경우 요구된 출력 결과가 나오지 않는 경우,101.4649378,12.54411281
P0003181,T0000034,소프트웨어 개발,0.574670777,31. 다음 자료를 버블 정렬을 이용하여 오름차순으로 정렬할 경우 Pass 2의 결과는?,"①?3, 5, 6, 7, 9","②?6, 7, 3, 5, 9","③?3, 5, 9, 6, 7","④?6, 3, 5, 7, 9",88.82359143,15.7713112
P0003182,T0000034,소프트웨어 개발,0.837225514,32. 정렬된 N개의 데이터를 처리하는 데 O(Nlog2N)의 시간이 소요되는 정렬 알고리즘은?,①?합병정렬,②?버블정렬,③?선택정렬,④?삽입정렬,101.4613642,5.534368171
P0003183,T0000034,소프트웨어 개발,0.945896229,33. 다음 postfix로 표현된 연산식의 연산 결과로 옳은 것은?,①?35,②?42,③?81,④?360,115.3213027,17.09668427
P0003184,T0000034,소프트웨어 개발,0.788893659,"34. EAI(Enterprise Application Integration) 구축 유형에서 애플리케이션 사이에 미들웨어를 두어 처리하는 것은? (문제 오류로 가답안 발표시 1번으로 발표되었지만 확정 답안 발표시 1, 3, 4번이 정답처리 되었습니다. 여기서는 가답안인 1번을 누르면 정답 처리 됩니다.)",①?Message Bus,②?Point-to-point,③?Hub &Spoke,④?Hybrid,94.553805,15.22760257
P0003185,T0000034,소프트웨어 개발,0.230928059,35. 인터페이스 구현 검증 도구가 아닌 것은?,①?Foxbase,②?STAF,③?watir,④?xUnit,53.76507399,6.22055105
P0003186,T0000034,소프트웨어 개발,0.033303618,36. 클린코드 작성원칙에 대한 설명으로 틀린 것은?,①?코드의 중복을 최소화 한다.,②?코드가 다른 모듈에 미치는 영향을 최대화하도록 작성한다.,③?누구든지 코드를 쉽게 읽을 수 있도록 작성한다.,④?간단하게 코드를 작성한다.,108.1148593,8.55573182
P0003187,T0000034,소프트웨어 개발,0.305540281,37. 소프트웨어 패키징에 대한 설명으로 틀린 것은?,①?패키징은 개발자 중심으로 진행한다.,"②?신규 및 변경 개발소스를 식별하고, 이를 모듈화하여 상용제품으로 패키징 한다.",③?고객의 편의성을 위해 매뉴얼 및 버전관리를 지속적으로 한다.,④?범용 환경에서 사용이 가능하도록 일반적인 배포 형태로 패키징이 진행된다.,93.34513212,31.42036193
P0003188,T0000034,소프트웨어 개발,0.881446987,38. 공학적으로 잘된 소프트웨어(Well Engineered Software)의 설명 중 틀린 것은?,①?소프트웨어는 유지보수가 용이해야 한다.,②?소프트웨어는 신뢰성이 높아야 한다.,③?소프트웨어는 사용자 수준에 무관하게 일관된 인터페이스를 제공해야 한다.,④?소프트웨어는 충분한 테스팅을 거쳐야 한다.,119.2336419,23.77975607
P0003189,T0000034,소프트웨어 개발,0.213352381,39. 테스트와 디버그의 목적으로 옳은 것은?,①?테스트는 오류를 찾는 작업이고 디버깅은 오류를 수정하는 작업이다.,②?테스트는 오류를 수정하는 작업이고 디버깅은 오류를 찾는 작업이다.,③?둘 다 소프트웨어의 오류를 찾는 작업으로 오류 수정은 하지 않는다.,"④?둘 다 소프트웨어 오류의 발견, 수정과 무관하다.",118.1945189,7.460498668
P0003190,T0000034,소프트웨어 개발,0.726818881,40. 다음 중 스택을 이용한 연산과 거리가 먼 것은?,①?선택정렬,②?재귀호출,③?후위표현(Post-fix expression)의 연산,④?깊이우선탐색,107.8019324,35.98029473
P0003191,T0000034,데이터베이스 구축,0.158052367,41. 병렬 데이터베이스 환경 중 수평 분할에서 활용되는 분할 기법이 아닌 것은?,①?라운드-로빈,②?범위 분할,③?예측 분할,④?해시 분할,128.7573486,39.76022995
P0003192,T0000034,데이터베이스 구축,0.50024607,42. 시스템 카탈로그에 대한 설명으로 옳지 않은 것은?,①?사용자가 직접 시스템 카탈로그의 내용을 갱신하여 데이터베이스 무결성을 유지한다.,②?시스템 자신이 필요로 하는 스키마 및 여러가지 객체에 관한 정보를 포함하고 있는 시스템 데이터베이스이다.,③?시스템 카탈로그에 저장되는 내용을 메타데이터라고도 한다.,④?시스템 카탈로그는 DBMS가 스스로 생성하고 유지한다.,100.5457123,27.02417973
P0003193,T0000034,데이터베이스 구축,0.139604386,43. SQL 문에서 SELECT에 대한 설명으로 옳지않은 것은?,①?FROM 절에는 질의에 의해 검색될 데이터들을 포함하는 테이블명을 기술한다.,②?검색결과에 중복되는 레코드를 없애기위해서는 WHERE 절에 'DISTINCT'키워드를 사용한다.,"③?HAVING 절은 GROUP BY 절과 함께 사용되며, 그룹에 대한 조건을 지정한다.",④?ORDER BY 절은 특정 속성을 기준으로 정렬하여 검색할 때 사용한다.,45.61742054,2.335612754
P0003194,T0000034,데이터베이스 구축,0.943712427,44. SQL에서 VIEW를 삭제할 때 사용하는 명령은?,①?ERASE,②?KILL,③?DROP,④?DELETE,77.41496076,7.56104486
P0003195,T0000034,데이터베이스 구축,0.380024186,"45. DDL(Data Define Language)의 명령어 중스키마, 도메인, 인덱스 등을 정의할 때 사용하는 SQL문은?",①?ALTER,②?SELECT,③?CREATE,④?INSERT,100.7490026,33.76092077
P0003196,T0000034,데이터베이스 구축,0.120301855,"46. 테이블 R1, R2에 대하여 다음 SQL문의결과는?",①?1번,②?2번,③?3번,④?4번,134.8248015,15.89342871
P0003197,T0000034,데이터베이스 구축,0.725936187,47. 데이터베이스 설계 시 물리적 설계 단계에서 수행하는 사항이 아닌 것은?,①?레코드 집중의 분석 및 설계,②?접근 경로 설계,③?저장 레코드의 양식 설계,④?목표 DBMS에 맞는 스키마 설계,81.6816881,11.74546376
P0003198,T0000034,데이터베이스 구축,0.090255687,48. 릴레이션에서 기본 키를 구성하는 속성은　널(Null)값이나 중복 값을 가질 수 없다는　것을 의미하는 제약조건은?,①?참조 무결성,②?보안 무결성,③?개체 무결성,④?정보 무결성,138.9830766,12.52981344
P0003199,T0000034,데이터베이스 구축,0.795172984,49. 병행제어 기법의 종류가 아닌 것은?,①?로킹 기법,②?시분할 기법,③?타임 스탬프 기법,④?다중 버전 기법,92.51490534,21.53723914
P0003200,T0000034,데이터베이스 구축,0.57237011,50. 다음 R1과 R2의 테이블에서 아래의　실행 결과를 얻기 위한 SQL문은?,"①?SELECT 과목번호, 과목이름 FROM RI, R2 WHERE R1.학번＝R2. 학번 AND R1.학과＝'전자공학' AND R1.이름＝'강남길’；","②?SELECT 과목번호, 과목이름 FROM RI, R2 WHERE R1.학번＝R2.학번 OR R1.학과＝'전자공학' OR R1.이름＝'홍길동'；","③?SELECT 과목번호, 과목이름 FROM R1, R2 WHERE R1.학번 R2.학번 AND R1.학과＝‘컴퓨터공학' AND R1.이름 '강남길’；","④?SELECT 과목번호, 과목이름 FROM R1, R2 WHERE R1.학번＝R2.학번 OR R1.학과＝'컴퓨터공학' OR R1.이름＝'홍길동'；",54.86256864,12.70431855
P0003201,T0000034,데이터베이스 구축,0.876939273,51. 다음 관계 대수 중 순수 관계 연산자가 아닌 것은?,①?차집합(difference),②?프로젝트(project),③?조인(join),④?디비전 (division),80.72808396,4.16950952
P0003202,T0000034,데이터베이스 구축,0.692649399,52. 관계형 데이터 모델의 릴레이션에 대한 설명으로 틀린 것은?,①?모든 속성 값은 원자 값을 갖는다.,②?한 릴레이션에 포함된 튜플은 모두 상이하다.,③?한 릴레이 션에 포함된 튜플 사이에는 순서가 없다.,④?한 릴레이션을 구성하는 속성 사이에는 순서가 존재한다.,139.7577955,44.32231943
P0003203,T0000034,데이터베이스 구축,0.614624522,"53. 릴레이션 R의 차수가 4이고 카디널리티가 5이며, 릴레이션 S의 차수가 6이고 카디널리티가 7일 때, 두 개의 릴레이션을 카티션 프로덕트한 결과의 새로운 릴레이 션의 차수와 카디널리티는 얼마인가?","①?24, 35","②?24, 12","③?10, 35","④?10, 12",107.3616337,23.44158917
P0003204,T0000034,데이터베이스 구축,0.938697466,54. 속성(attribute)에 대한 설명으로 틀린 것은?,①?속성은 개체의 특성을 기술한다.,②?속성은 데이터베이스를 구성하는 가장 작은 논리적 단위이다.,③?속성은 파일 구조상 데이터 항목 또는 데이터 필드에 해당된다.,"④?속성의 수를 ""cardinality"" 라고 한다.",127.1844772,5.182507481
P0003205,T0000034,데이터베이스 구축,0.576496494,55. 다음 SQL 문에서 ( ) 안에 들어갈 내용으로 옳은 것은?,①?SET,②?FROM,③?INTO,④?IN,112.1352684,11.51218236
P0003206,T0000034,데이터베이스 구축,0.944177293,56. 관계 데이터베이스 모델에서 차수(Degree)의 의미는?,①?튜플의 수,②?테이블의 수,③?데이터베이스의 수,④?애트리뷰트의 수,83.44983616,16.84582175
P0003207,T0000034,데이터베이스 구축,0.055591345,57. 개체-관계 모델(E-R)의 그래픽 표현으로 옳지 않은 것은?,①?개체타입 ? 사각형,②?속성 - 원형,③?관계타입 - 마름모,④?연결 - 삼각형,125.6012571,9.406239253
P0003208,T0000034,데이터베이스 구축,0.182045259,58. 트랜잭션의 실행이 실패하였음을 알리는 연산자로 트랜잭션이 수행한 결과를 원래의 상태로 원상 복귀 시키는 연산은?,①?COMMIT 연산,②?BACKUP 연산,③?LOG 연산,④?ROLLBACK 연산,116.0193966,22.39718513
P0003209,T0000034,데이터베이스 구축,0.077670179,"59. 데이터 속성 간의 종속성에 대한 엄밀한 고려없이 잘못 설계된 데이터베이스에서는 데이터 처리 연산 수행 시 각종 이상 현상이 발생할 수 있는데, 이러한 이상 현상이 아닌 것은?",①?검색 이상,②?삽입 이상,③?삭제 이상,④?갱신이상,35.21979542,8.689003139
